date,open,high,low,close,volume,,
2017-05-04,1208.56,1208.56,1208.56,1208.56,0,mandg.co.uk,
2017-05-03,1207.14,1207.14,1207.14,1207.14,0,mandg.co.uk,
2017-05-02,1206.23,1206.23,1206.23,1206.23,0,mandg.co.uk,
2017-04-28,1204.52,1204.52,1204.52,1204.52,0,mandg.co.uk,
2017-04-27,1206.98,1206.98,1206.98,1206.98,0,mandg.co.uk,
2017-04-26,1214.34,1214.34,1214.34,1214.34,0,mandg.co.uk,
2017-04-25,1216.72,1216.72,1216.72,1216.72,0,mandg.co.uk,
2017-04-24,1217.97,1217.97,1217.97,1217.97,0,mandg.co.uk,
2017-04-21,1217.07,1217.07,1217.07,1217.07,0,mandg.co.uk,
2017-04-20,1216.84,1216.84,1216.84,1216.84,0,mandg.co.uk,
2017-04-19,1214.89,1214.89,1214.89,1214.89,0,mandg.co.uk,
2017-04-18,1229.49,1229.49,1229.49,1229.49,0,mandg.co.uk,
2017-04-13,1237.63,1237.63,1237.63,1237.63,0,mandg.co.uk,
2017-04-12,1237.89,1237.89,1237.89,1237.89,0,mandg.co.uk,
2017-04-11,1243.56,1243.56,1243.56,1243.56,0,mandg.co.uk,
2017-04-10,1242.88,1242.88,1242.88,1242.88,0,mandg.co.uk,
2017-04-07,1243.51,1243.51,1243.51,1243.51,0,mandg.co.uk,
2017-04-06,1240.05,1240.05,1240.05,1240.05,0,mandg.co.uk,
2017-04-05,1237.57,1237.57,1237.57,1237.57,0,mandg.co.uk,
2017-04-04,1240.35,1240.35,1240.35,1240.35,0,mandg.co.uk,
2017-04-03,1233.67,1233.67,1233.67,1233.67,0,mandg.co.uk,
2017-03-31,1238.29,1238.29,1238.29,1238.29,0,mandg.co.uk,
2017-03-30,1241.51,1241.51,1241.51,1241.51,0,mandg.co.uk,
2017-03-29,1241.06,1241.06,1241.06,1241.06,0,mandg.co.uk,
2017-03-28,1231.74,1231.74,1231.74,1231.74,0,mandg.co.uk,
2017-03-27,1229.84,1229.84,1229.84,1229.84,0,mandg.co.uk,
2017-03-24,1233.72,1233.72,1233.72,1233.72,0,mandg.co.uk,
2017-03-23,1233.08,1233.08,1233.08,1233.08,0,mandg.co.uk,
2017-03-22,1235.79,1235.79,1235.79,1235.79,0,mandg.co.uk,
2017-03-21,1234.11,1234.11,1234.11,1234.11,0,mandg.co.uk,
2017-03-20,1238.92,1238.92,1238.92,1238.92,0,mandg.co.uk,
2017-03-17,1239.16,1239.16,1239.16,1239.16,0,mandg.co.uk,
2017-03-16,1242.25,1242.25,1242.25,1242.25,0,mandg.co.uk,
2017-03-15,1243.25,1243.25,1243.25,1243.25,0,mandg.co.uk,
2017-03-14,1247.72,1247.72,1247.72,1247.72,0,mandg.co.uk,
2017-03-13,1240.95,1240.95,1240.95,1240.95,0,mandg.co.uk,
2017-03-10,1243.29,1243.29,1243.29,1243.29,0,mandg.co.uk,
2017-03-09,1243.29,1243.29,1243.29,1243.29,0,mandg.co.uk,
2017-03-08,1248.52,1248.52,1248.52,1248.52,0,mandg.co.uk,
2017-03-07,1247.53,1247.53,1247.53,1247.53,0,mandg.co.uk,
2017-03-06,1239.77,1239.77,1239.77,1239.77,0,mandg.co.uk,
2017-03-03,1239.22,1239.22,1239.22,1239.22,0,mandg.co.uk,
2017-03-02,1236.71,1236.71,1236.71,1236.71,0,mandg.co.uk,
2017-03-01,1236.24,1236.24,1236.24,1236.24,0,mandg.co.uk,
2017-02-28,1229.8,1229.8,1229.8,1229.8,0,mandg.co.uk,
2017-02-27,1231.83,1231.83,1231.83,1231.83,0,mandg.co.uk,
2017-02-24,1219.36,1219.36,1219.36,1219.36,0,mandg.co.uk,
2017-02-23,1222.85,1222.85,1222.85,1222.85,0,mandg.co.uk,
2017-02-22,1223.85,1223.85,1223.85,1223.85,0,mandg.co.uk,
2017-02-21,1223.8,1223.8,1223.8,1223.8,0,mandg.co.uk,
2017-02-20,1221.47,1221.47,1221.47,1221.47,0,mandg.co.uk,
2017-02-16,1221.43,1221.43,1221.43,1221.43,0,mandg.co.uk,
2017-02-15,1224.85,1224.85,1224.85,1224.85,0,mandg.co.uk,
2017-02-14,1225.16,1225.16,1225.16,1225.16,0,mandg.co.uk,
2017-02-13,1217.66,1217.66,1217.66,1217.66,0,mandg.co.uk,
2017-02-10,1223.49,1223.49,1223.49,1223.49,0,mandg.co.uk,
2017-02-09,1215.28,1215.28,1215.28,1215.28,0,mandg.co.uk,
2017-02-08,1219.1,1219.1,1219.1,1219.1,0,mandg.co.uk,
2017-02-07,1228.78,1228.78,1228.78,1228.78,0,mandg.co.uk,
2017-02-06,1223.2,1223.2,1223.2,1223.2,0,mandg.co.uk,
2017-02-03,1217.04,1217.04,1217.04,1217.04,0,mandg.co.uk,
2017-02-02,1201.65,1201.65,1201.65,1201.65,0,mandg.co.uk,
2017-02-01,1199.34,1199.34,1199.34,1199.34,0,mandg.co.uk,
2017-01-31,1214.33,1214.33,1214.33,1214.33,0,mandg.co.uk,
2017-01-30,1205.22,1205.22,1205.22,1205.22,0,mandg.co.uk,
2017-01-27,1201.96,1201.96,1201.96,1201.96,0,mandg.co.uk,
2017-01-26,1193.63,1193.63,1193.63,1193.63,0,mandg.co.uk,
2017-01-25,1197.89,1197.89,1197.89,1197.89,0,mandg.co.uk,
2017-01-24,1210.82,1210.82,1210.82,1210.82,0,mandg.co.uk,
2017-01-23,1210.75,1210.75,1210.75,1210.75,0,mandg.co.uk,
2017-01-20,1216.39,1216.39,1216.39,1216.39,0,mandg.co.uk,
2017-01-19,1216.06,1216.06,1216.06,1216.06,0,mandg.co.uk,
2017-01-18,1225.5,1225.5,1225.5,1225.5,0,mandg.co.uk,
2017-01-17,1232.55,1232.55,1232.55,1232.55,0,mandg.co.uk,
2017-01-16,1241.29,1241.29,1241.29,1241.29,0,mandg.co.uk,
2017-01-13,1230.77,1230.77,1230.77,1230.77,0,mandg.co.uk,
2017-01-12,1220.42,1220.42,1220.42,1220.42,0,mandg.co.uk,
2017-01-11,1225.24,1225.24,1225.24,1225.24,0,mandg.co.uk,
2017-01-10,1226.69,1226.69,1226.69,1226.69,0,mandg.co.uk,
2017-01-09,1221.76,1221.76,1221.76,1221.76,0,mandg.co.uk,
2017-01-06,1209.94,1209.94,1209.94,1209.94,0,mandg.co.uk,
2017-01-05,1209.46,1209.46,1209.46,1209.46,0,mandg.co.uk,
2017-01-04,1207.35,1207.35,1207.35,1207.35,0,mandg.co.uk,
2017-01-03,1203.71,1203.71,1203.71,1203.71,0,mandg.co.uk,
2016-12-30,1207.14,1207.14,1207.14,1207.14,0,mandg.co.uk,
2016-12-29,1209.66,1209.66,1209.66,1209.66,0,mandg.co.uk,
2016-12-28,1209.03,1209.03,1209.03,1209.03,0,mandg.co.uk,
2016-12-23,1207.51,1207.51,1207.51,1207.51,0,mandg.co.uk,
2016-12-22,1198.91,1198.91,1198.91,1198.91,0,mandg.co.uk,
2016-12-21,1196.21,1196.21,1196.21,1196.21,0,mandg.co.uk,
2016-12-20,1195.11,1195.11,1195.11,1195.11,0,mandg.co.uk,
2016-12-19,1189.24,1189.24,1189.24,1189.24,0,mandg.co.uk,
2016-12-16,1188.99,1188.99,1188.99,1188.99,0,mandg.co.uk,
2016-12-15,1182.39,1182.39,1182.39,1182.39,0,mandg.co.uk,
2016-12-14,1184.12,1184.12,1184.12,1184.12,0,mandg.co.uk,
2016-12-13,1170.15,1170.15,1170.15,1170.15,0,mandg.co.uk,
2016-12-12,1174.68,1174.68,1174.68,1174.68,0,mandg.co.uk,
2016-12-09,1178.88,1178.88,1178.88,1178.88,0,mandg.co.uk,
2016-12-08,1178.67,1178.67,1178.67,1178.67,0,mandg.co.uk,
2016-12-07,1181.87,1181.87,1181.87,1181.87,0,mandg.co.uk,
2016-12-06,1164.1,1164.1,1164.1,1164.1,0,mandg.co.uk,
2016-12-05,1162.28,1162.28,1162.28,1162.28,0,mandg.co.uk,
2016-12-02,1169.78,1169.78,1169.78,1169.78,0,mandg.co.uk,
2016-12-01,1172.64,1172.64,1172.64,1172.64,0,mandg.co.uk,
2016-11-30,1192.58,1192.58,1192.58,1192.58,0,mandg.co.uk,
2016-11-29,1189.16,1189.16,1189.16,1189.16,0,mandg.co.uk,
2016-11-28,1196.32,1196.32,1196.32,1196.32,0,mandg.co.uk,
2016-11-25,1188.34,1188.34,1188.34,1188.34,0,mandg.co.uk,
2016-11-24,1187.34,1187.34,1187.34,1187.34,0,mandg.co.uk,
2016-11-23,1198.91,1198.91,1198.91,1198.91,0,mandg.co.uk,
2016-11-22,1196.82,1196.82,1196.82,1196.82,0,mandg.co.uk,
2016-11-21,1200.91,1200.91,1200.91,1200.91,0,mandg.co.uk,
2016-11-18,1197.56,1197.56,1197.56,1197.56,0,mandg.co.uk,
2016-11-17,1207.64,1207.64,1207.64,1207.64,0,mandg.co.uk,
2016-11-16,1207.4,1207.4,1207.4,1207.4,0,mandg.co.uk,
2016-11-15,1212.91,1212.91,1212.91,1212.91,0,mandg.co.uk,
2016-11-14,1204,1204,1204,1204,0,mandg.co.uk,
2016-11-11,1209.92,1209.92,1209.92,1209.92,0,mandg.co.uk,
2016-11-10,1243.02,1243.02,1243.02,1243.02,0,mandg.co.uk,
2016-11-09,1262.17,1262.17,1262.17,1262.17,0,mandg.co.uk,
2016-11-08,1261.8,1261.8,1261.8,1261.8,0,mandg.co.uk,
2016-11-07,1261.13,1261.13,1261.13,1261.13,0,mandg.co.uk,
2016-11-04,1257.99,1257.99,1257.99,1257.99,0,mandg.co.uk,
2016-11-03,1260.64,1260.64,1260.64,1260.64,0,mandg.co.uk,
2016-11-02,1275.87,1275.87,1275.87,1275.87,0,mandg.co.uk,
2016-11-01,1277.42,1277.42,1277.42,1277.42,0,mandg.co.uk,
2016-10-31,1281.94,1281.94,1281.94,1281.94,0,mandg.co.uk,
2016-10-28,1283.46,1283.46,1283.46,1283.46,0,mandg.co.uk,
2016-10-27,1274.7,1274.7,1274.7,1274.7,0,mandg.co.uk,
2016-10-26,1284.25,1284.25,1284.25,1284.25,0,mandg.co.uk,
2016-10-25,1280.8,1280.8,1280.8,1280.8,0,mandg.co.uk,
2016-10-24,1282.06,1282.06,1282.06,1282.06,0,mandg.co.uk,
2016-10-21,1284.02,1284.02,1284.02,1284.02,0,mandg.co.uk,
2016-10-20,1281.61,1281.61,1281.61,1281.61,0,mandg.co.uk,
2016-10-19,1277.93,1277.93,1277.93,1277.93,0,mandg.co.uk,
2016-10-18,1276.67,1276.67,1276.67,1276.67,0,mandg.co.uk,
2016-10-17,1286.17,1286.17,1286.17,1286.17,0,mandg.co.uk,
2016-10-14,1280.23,1280.23,1280.23,1280.23,0,mandg.co.uk,
2016-10-13,1283.88,1283.88,1283.88,1283.88,0,mandg.co.uk,
2016-10-12,1279.47,1279.47,1279.47,1279.47,0,mandg.co.uk,
2016-10-11,1280.76,1280.76,1280.76,1280.76,0,mandg.co.uk,
2016-10-10,1268.81,1268.81,1268.81,1268.81,0,mandg.co.uk,
2016-10-07,1273.28,1273.28,1273.28,1273.28,0,mandg.co.uk,
2016-10-06,1244.74,1244.74,1244.74,1244.74,0,mandg.co.uk,
2016-10-05,1245.83,1245.83,1245.83,1245.83,0,mandg.co.uk,
2016-10-04,1246.15,1246.15,1246.15,1246.15,0,mandg.co.uk,
2016-10-03,1240.25,1240.25,1240.25,1240.25,0,mandg.co.uk,
2016-09-30,1230.24,1230.24,1230.24,1230.24,0,mandg.co.uk,
2016-09-29,1226.82,1226.82,1226.82,1226.82,0,mandg.co.uk,
2016-09-28,1228.44,1228.44,1228.44,1228.44,0,mandg.co.uk,
2016-09-27,1235.75,1235.75,1235.75,1235.75,0,mandg.co.uk,
2016-09-26,1236.73,1236.73,1236.73,1236.73,0,mandg.co.uk,
2016-09-23,1232.26,1232.26,1232.26,1232.26,0,mandg.co.uk,
2016-09-22,1224.38,1224.38,1224.38,1224.38,0,mandg.co.uk,
2016-09-21,1220.52,1220.52,1220.52,1220.52,0,mandg.co.uk,
2016-09-20,1221.38,1221.38,1221.38,1221.38,0,mandg.co.uk,
2016-09-19,1212.37,1212.37,1212.37,1212.37,0,mandg.co.uk,
2016-09-16,1203.65,1203.65,1203.65,1203.65,0,mandg.co.uk,
2016-09-15,1195.16,1195.16,1195.16,1195.16,0,mandg.co.uk,
2016-09-14,1197.38,1197.38,1197.38,1197.38,0,mandg.co.uk,
2016-09-13,1197.14,1197.14,1197.14,1197.14,0,mandg.co.uk,
2016-09-12,1195.69,1195.69,1195.69,1195.69,0,mandg.co.uk,
2016-09-09,1198.08,1198.08,1198.08,1198.08,0,mandg.co.uk,
2016-09-08,1202.38,1202.38,1202.38,1202.38,0,mandg.co.uk,
2016-09-07,1197.95,1197.95,1197.95,1197.95,0,mandg.co.uk,
2016-09-06,1191.07,1191.07,1191.07,1191.07,0,mandg.co.uk,
2016-09-05,1190.02,1190.02,1190.02,1190.02,0,mandg.co.uk,
2016-09-02,1193.54,1193.54,1193.54,1193.54,0,mandg.co.uk,
2016-09-01,1193.95,1193.95,1193.95,1193.95,0,mandg.co.uk,
2016-08-31,1205.7,1205.7,1205.7,1205.7,0,mandg.co.uk,
2016-08-30,1214.29,1214.29,1214.29,1214.29,0,mandg.co.uk,
2016-08-26,1212.6,1212.6,1212.6,1212.6,0,mandg.co.uk,
2016-08-25,1213.32,1213.32,1213.32,1213.32,0,mandg.co.uk,
2016-08-24,1209.8,1209.8,1209.8,1209.8,0,mandg.co.uk,
2016-08-23,1217.72,1217.72,1217.72,1217.72,0,mandg.co.uk,
2016-08-22,1223.93,1223.93,1223.93,1223.93,0,mandg.co.uk,
2016-08-19,1223.8,1223.8,1223.8,1223.8,0,mandg.co.uk,
2016-08-18,1221.42,1221.42,1221.42,1221.42,0,mandg.co.uk,
2016-08-17,1230.55,1230.55,1230.55,1230.55,0,mandg.co.uk,
2016-08-16,1237.81,1237.81,1237.81,1237.81,0,mandg.co.uk,
2016-08-15,1235.03,1235.03,1235.03,1235.03,0,mandg.co.uk,
2016-08-12,1227.05,1227.05,1227.05,1227.05,0,mandg.co.uk,
2016-08-11,1226.07,1226.07,1226.07,1226.07,0,mandg.co.uk,
2016-08-10,1218.09,1218.09,1218.09,1218.09,0,mandg.co.uk,
2016-08-09,1217.1,1217.1,1217.1,1217.1,0,mandg.co.uk,
2016-08-08,1207.74,1207.74,1207.74,1207.74,0,mandg.co.uk,
2016-08-05,1205,1205,1205,1205,0,mandg.co.uk,
2016-08-04,1193,1193,1193,1193,0,mandg.co.uk,
2016-08-03,1185.38,1185.38,1185.38,1185.38,0,mandg.co.uk,
2016-08-02,1193.22,1193.22,1193.22,1193.22,0,mandg.co.uk,
2016-08-01,1198.36,1198.36,1198.36,1198.36,0,mandg.co.uk,
2016-07-29,1191.26,1191.26,1191.26,1191.26,0,mandg.co.uk,
2016-07-28,1190.62,1190.62,1190.62,1190.62,0,mandg.co.uk,
2016-07-27,1189.47,1189.47,1189.47,1189.47,0,mandg.co.uk,
2016-07-26,1190.73,1190.73,1190.73,1190.73,0,mandg.co.uk,
2016-07-25,1185.48,1185.48,1185.48,1185.48,0,mandg.co.uk,
2016-07-22,1188.33,1188.33,1188.33,1188.33,0,mandg.co.uk,
2016-07-21,1180.67,1180.67,1180.67,1180.67,0,mandg.co.uk,
2016-07-20,1182.95,1182.95,1182.95,1182.95,0,mandg.co.uk,
2016-07-19,1186.37,1186.37,1186.37,1186.37,0,mandg.co.uk,
2016-07-18,1181.69,1181.69,1181.69,1181.69,0,mandg.co.uk,
2016-07-15,1173.43,1173.43,1173.43,1173.43,0,mandg.co.uk,
2016-07-14,1174.36,1174.36,1174.36,1174.36,0,mandg.co.uk,
2016-07-13,1180.04,1180.04,1180.04,1180.04,0,mandg.co.uk,
2016-07-12,1194.91,1194.91,1194.91,1194.91,0,mandg.co.uk,
2016-07-11,1214.09,1214.09,1214.09,1214.09,0,mandg.co.uk,
2016-07-08,1216.49,1216.49,1216.49,1216.49,0,mandg.co.uk,
2016-07-07,1210.62,1210.62,1210.62,1210.62,0,mandg.co.uk,
2016-07-06,1217.63,1217.63,1217.63,1217.63,0,mandg.co.uk,
2016-07-05,1198.45,1198.45,1198.45,1198.45,0,mandg.co.uk,
2016-07-04,1187.32,1187.32,1187.32,1187.32,0,mandg.co.uk,
2016-07-01,1184.25,1184.25,1184.25,1184.25,0,mandg.co.uk,
2016-06-30,1162.03,1162.03,1162.03,1162.03,0,mandg.co.uk,
2016-06-29,1164.41,1164.41,1164.41,1164.41,0,mandg.co.uk,
2016-06-28,1169.89,1169.89,1169.89,1169.89,0,mandg.co.uk,
2016-06-27,1178.92,1178.92,1178.92,1178.92,0,mandg.co.uk,
2016-06-24,1136.19,1136.19,1136.19,1136.19,0,mandg.co.uk,
2016-06-23,1043.64,1043.64,1043.64,1043.64,0,mandg.co.uk,
2016-06-22,1058.33,1058.33,1058.33,1058.33,0,mandg.co.uk,
2016-06-21,1054.09,1054.09,1054.09,1054.09,0,mandg.co.uk,
2016-06-20,1063,1063,1063,1063,0,mandg.co.uk,
2016-06-17,1088.17,1088.17,1088.17,1088.17,0,mandg.co.uk,
2016-06-16,1098.79,1098.79,1098.79,1098.79,0,mandg.co.uk,
2016-06-15,1082.29,1082.29,1082.29,1082.29,0,mandg.co.uk,
2016-06-14,1086.97,1086.97,1086.97,1086.97,0,mandg.co.uk,
2016-06-13,1088.25,1088.25,1088.25,1088.25,0,mandg.co.uk,
2016-06-10,1070.73,1070.73,1070.73,1070.73,0,mandg.co.uk,
2016-06-09,1068.08,1068.08,1068.08,1068.08,0,mandg.co.uk,
2016-06-08,1057.4,1057.4,1057.4,1057.4,0,mandg.co.uk,
2016-06-07,1052.03,1052.03,1052.03,1052.03,0,mandg.co.uk,
2016-06-06,1063.31,1063.31,1063.31,1063.31,0,mandg.co.uk,
2016-06-03,1050.07,1050.07,1050.07,1050.07,0,mandg.co.uk,
2016-06-02,1048.36,1048.36,1048.36,1048.36,0,mandg.co.uk,
2016-06-01,1045.08,1045.08,1045.08,1045.08,0,mandg.co.uk,
2016-05-31,1033.37,1033.37,1033.37,1033.37,0,mandg.co.uk,
2016-05-27,1036.87,1036.87,1036.87,1036.87,0,mandg.co.uk,
2016-05-26,1031.81,1031.81,1031.81,1031.81,0,mandg.co.uk,
2016-05-25,1030.91,1030.91,1030.91,1030.91,0,mandg.co.uk,
2016-05-24,1036.13,1036.13,1036.13,1036.13,0,mandg.co.uk,
2016-05-23,1047,1047,1047,1047,0,mandg.co.uk,
2016-05-20,1036.55,1036.55,1036.55,1036.55,0,mandg.co.uk,
2016-05-19,1033.18,1033.18,1033.18,1033.18,0,mandg.co.uk,
2016-05-18,1049.81,1049.81,1049.81,1049.81,0,mandg.co.uk,
2016-05-17,1052.38,1052.38,1052.38,1052.38,0,mandg.co.uk,
2016-05-16,1062.43,1062.43,1062.43,1062.43,0,mandg.co.uk,
2016-05-13,1059.55,1059.55,1059.55,1059.55,0,mandg.co.uk,
2016-05-12,1056.66,1056.66,1056.66,1056.66,0,mandg.co.uk,
2016-05-11,1059.01,1059.01,1059.01,1059.01,0,mandg.co.uk,
2016-05-10,1057.26,1057.26,1057.26,1057.26,0,mandg.co.uk,
2016-05-09,1060.11,1060.11,1060.11,1060.11,0,mandg.co.uk,
2016-05-06,1058.76,1058.76,1058.76,1058.76,0,mandg.co.uk,
2016-05-05,1058.54,1058.54,1058.54,1058.54,0,mandg.co.uk,
2016-05-04,1059.83,1059.83,1059.83,1059.83,0,mandg.co.uk,
2016-05-03,1053.61,1053.61,1053.61,1053.61,0,mandg.co.uk,
2016-04-29,1048.93,1048.93,1048.93,1048.93,0,mandg.co.uk,
2016-04-28,1050.05,1050.05,1050.05,1050.05,0,mandg.co.uk,
2016-04-27,1034.66,1034.66,1034.66,1034.66,0,mandg.co.uk,
2016-04-26,1037.3,1037.3,1037.3,1037.3,0,mandg.co.uk,
2016-04-25,1044.8,1044.8,1044.8,1044.8,0,mandg.co.uk,
2016-04-22,1054.48,1054.48,1054.48,1054.48,0,mandg.co.uk,
2016-04-21,1059.64,1059.64,1059.64,1059.64,0,mandg.co.uk,
2016-04-20,1062.89,1062.89,1062.89,1062.89,0,mandg.co.uk,
2016-04-19,1059.27,1059.27,1059.27,1059.27,0,mandg.co.uk,
2016-04-18,1071.47,1071.47,1071.47,1071.47,0,mandg.co.uk,
2016-04-15,1070.47,1070.47,1070.47,1070.47,0,mandg.co.uk,
2016-04-14,1069.88,1069.88,1069.88,1069.88,0,mandg.co.uk,
2016-04-13,1063.23,1063.23,1063.23,1063.23,0,mandg.co.uk,
2016-04-12,1062.22,1062.22,1062.22,1062.22,0,mandg.co.uk,
2016-04-11,1067.3,1067.3,1067.3,1067.3,0,mandg.co.uk,
2016-04-08,1076.09,1076.09,1076.09,1076.09,0,mandg.co.uk,
2016-04-07,1076.76,1076.76,1076.76,1076.76,0,mandg.co.uk,
2016-04-06,1069.92,1069.92,1069.92,1069.92,0,mandg.co.uk,
2016-04-05,1062.49,1062.49,1062.49,1062.49,0,mandg.co.uk,
2016-04-04,1058.99,1058.99,1058.99,1058.99,0,mandg.co.uk,
2016-04-01,1053.67,1053.67,1053.67,1053.67,0,mandg.co.uk,
2016-03-31,1040.32,1040.32,1040.32,1040.32,0,mandg.co.uk,
2016-03-30,1037.62,1037.62,1037.62,1037.62,0,mandg.co.uk,
2016-03-29,1040.41,1040.41,1040.41,1040.41,0,mandg.co.uk,
2016-03-24,1049.22,1049.22,1049.22,1049.22,0,mandg.co.uk,
2016-03-23,1049.3,1049.3,1049.3,1049.3,0,mandg.co.uk,
2016-03-22,1043.84,1043.84,1043.84,1043.84,0,mandg.co.uk,
2016-03-21,1037.45,1037.45,1037.45,1037.45,0,mandg.co.uk,
2016-03-18,1032.18,1032.18,1032.18,1032.18,0,mandg.co.uk,
2016-03-17,1033.37,1033.37,1033.37,1033.37,0,mandg.co.uk,
2016-03-16,1034.07,1034.07,1034.07,1034.07,0,mandg.co.uk,
2016-03-15,1032.11,1032.11,1032.11,1032.11,0,mandg.co.uk,
2016-03-14,1018.57,1018.57,1018.57,1018.57,0,mandg.co.uk,
2016-03-11,1019.87,1019.87,1019.87,1019.87,0,mandg.co.uk,
2016-03-10,1023.91,1023.91,1023.91,1023.91,0,mandg.co.uk,
2016-03-09,1023.2,1023.2,1023.2,1023.2,0,mandg.co.uk,
2016-03-08,1023.83,1023.83,1023.83,1023.83,0,mandg.co.uk,
2016-03-07,1021.38,1021.38,1021.38,1021.38,0,mandg.co.uk,
2016-03-04,1018.99,1018.99,1018.99,1018.99,0,mandg.co.uk,
2016-03-03,1020.21,1020.21,1020.21,1020.21,0,mandg.co.uk,
2016-03-02,1020.55,1020.55,1020.55,1020.55,0,mandg.co.uk,
2016-03-01,1025.53,1025.53,1025.53,1025.53,0,mandg.co.uk,
2016-02-29,1029.02,1029.02,1029.02,1029.02,0,mandg.co.uk,
2016-02-26,1024.49,1024.49,1024.49,1024.49,0,mandg.co.uk,
2016-02-25,1024.33,1024.33,1024.33,1024.33,0,mandg.co.uk,
2016-02-24,1031.69,1031.69,1031.69,1031.69,0,mandg.co.uk,
2016-02-23,1016.38,1016.38,1016.38,1016.38,0,mandg.co.uk,
2016-02-22,1011.96,1011.96,1011.96,1011.96,0,mandg.co.uk,
2016-02-19,1002.04,1002.04,1002.04,1002.04,0,mandg.co.uk,
2016-02-18,994.05,994.05,994.05,994.05,0,mandg.co.uk,
2016-02-17,994.31,994.31,994.31,994.31,0,mandg.co.uk,
2016-02-16,987.46,987.46,987.46,987.46,0,mandg.co.uk,
2016-02-15,984.32,984.32,984.32,984.32,0,mandg.co.uk,
2016-02-12,983.27,983.27,983.27,983.27,0,mandg.co.uk,
2016-02-11,997.51,997.51,997.51,997.51,0,mandg.co.uk,
2016-02-10,980.9,980.9,980.9,980.9,0,mandg.co.uk,
2016-02-09,987.35,987.35,987.35,987.35,0,mandg.co.uk,
2016-02-08,984.78,984.78,984.78,984.78,0,mandg.co.uk,
2016-02-05,979.12,979.12,979.12,979.12,0,mandg.co.uk,
2016-02-04,973.65,973.65,973.65,973.65,0,mandg.co.uk,
2016-02-03,968.39,968.39,968.39,968.39,0,mandg.co.uk,
2016-02-02,971.03,971.03,971.03,971.03,0,mandg.co.uk,
2016-02-01,981.9,981.9,981.9,981.9,0,mandg.co.uk,
2016-01-29,978.48,978.48,978.48,978.48,0,mandg.co.uk,
2016-01-28,977.02,977.02,977.02,977.02,0,mandg.co.uk,
2016-01-27,975.55,975.55,975.55,975.55,0,mandg.co.uk,
2016-01-26,977.03,977.03,977.03,977.03,0,mandg.co.uk,
2016-01-25,977.25,977.25,977.25,977.25,0,mandg.co.uk,
2016-01-22,973.36,973.36,973.36,973.36,0,mandg.co.uk,
2016-01-21,987.43,987.43,987.43,987.43,0,mandg.co.uk,
2016-01-20,986.53,986.53,986.53,986.53,0,mandg.co.uk,
2016-01-19,974.92,974.92,974.92,974.92,0,mandg.co.uk,
2016-01-18,976.26,976.26,976.26,976.26,0,mandg.co.uk,
2016-01-15,974.19,974.19,974.19,974.19,0,mandg.co.uk,
2016-01-14,972.08,972.08,972.08,972.08,0,mandg.co.uk,
2016-01-13,968.44,968.44,968.44,968.44,0,mandg.co.uk,
2016-01-12,966.44,966.44,966.44,966.44,0,mandg.co.uk,
2016-01-11,959.6,959.6,959.6,959.6,0,mandg.co.uk,
2016-01-08,956.08,956.08,956.08,956.08,0,mandg.co.uk,
2016-01-07,960.53,960.53,960.53,960.53,0,mandg.co.uk,
2016-01-06,950.47,950.47,950.47,950.47,0,mandg.co.uk,
2016-01-05,946.51,946.51,946.51,946.51,0,mandg.co.uk,
2016-01-04,944.48,944.48,944.48,944.48,0,mandg.co.uk,
2015-12-31,935.07,935.07,935.07,935.07,0,mandg.co.uk,
2015-12-30,937.28,937.28,937.28,937.28,0,mandg.co.uk,
2015-12-29,938.34,938.34,938.34,938.34,0,mandg.co.uk,
2015-12-24,931.87,931.87,931.87,931.87,0,mandg.co.uk,
2015-12-23,926.96,926.96,926.96,926.96,0,mandg.co.uk,
2015-12-22,928.44,928.44,928.44,928.44,0,mandg.co.uk,
2015-12-21,925.14,925.14,925.14,925.14,0,mandg.co.uk,
2015-12-18,923.51,923.51,923.51,923.51,0,mandg.co.uk,
2015-12-17,918.34,918.34,918.34,918.34,0,mandg.co.uk,
2015-12-16,913.74,913.74,913.74,913.74,0,mandg.co.uk,
2015-12-15,908.64,908.64,908.64,908.64,0,mandg.co.uk,
2015-12-14,913.89,913.89,913.89,913.89,0,mandg.co.uk,
2015-12-11,912.03,912.03,912.03,912.03,0,mandg.co.uk,
2015-12-10,912.16,912.16,912.16,912.16,0,mandg.co.uk,
2015-12-09,914.42,914.42,914.42,914.42,0,mandg.co.uk,
2015-12-08,916,916,916,916,0,mandg.co.uk,
2015-12-07,910.61,910.61,910.61,910.61,0,mandg.co.uk,
2015-12-04,911.21,911.21,911.21,911.21,0,mandg.co.uk,
2015-12-03,917.03,917.03,917.03,917.03,0,mandg.co.uk,
2015-12-02,914.47,914.47,914.47,914.47,0,mandg.co.uk,
2015-12-01,910.37,910.37,910.37,910.37,0,mandg.co.uk,
2015-11-30,915.27,915.27,915.27,915.27,0,mandg.co.uk,
2015-11-27,914.72,914.72,914.72,914.72,0,mandg.co.uk,
2015-11-26,913.29,913.29,913.29,913.29,0,mandg.co.uk,
2015-11-25,912.7,912.7,912.7,912.7,0,mandg.co.uk,
2015-11-24,913.31,913.31,913.31,913.31,0,mandg.co.uk,
2015-11-23,910.61,910.61,910.61,910.61,0,mandg.co.uk,
2015-11-20,904.18,904.18,904.18,904.18,0,mandg.co.uk,
2015-11-19,903.22,903.22,903.22,903.22,0,mandg.co.uk,
