Date, Open, High, Low, Close,0
2013-09-19,139.51,139.51,139.51,139.51,0.00,FTFeed
2013-09-18,138.78,138.78,138.78,138.78,0.00,FTFeed
2013-09-17,138.08,138.08,138.08,138.08,0.00,FTFeed
2013-09-16,138.03,138.03,138.03,138.03,0.00,FTFeed
2013-09-13,138.64,138.64,138.64,138.64,0.00,FTFeed
2013-09-12,138.58,138.58,138.58,138.58,0.00,FTFeed
2013-09-11,137.53,137.53,137.53,137.53,0.00,FTFeed
2013-09-10,138.24,138.24,138.24,138.24,0.00,FTFeed
2013-09-09,138.17,138.17,138.17,138.17,0.00,FTFeed
2013-09-06,138.1,138.1,138.1,138.1,0.00,FTFeed
2013-09-05,138.25,138.25,138.25,138.25,0.00,FTFeed
2013-09-04,138.29,138.29,138.29,138.29,0.00,FTFeed
2013-09-03,138.57,138.57,138.57,138.57,0.00,FTFeed
2013-09-02,138.49,138.49,138.49,138.49,0.00,FTFeed
2013-08-30,138.61,138.61,138.61,138.61,0.00,FTFeed
2013-08-29,138.57,138.57,138.57,138.57,0.00,FTFeed
2013-08-28,138.57,138.57,138.57,138.57,0.00,FTFeed
2013-08-27,138.93,138.93,138.93,138.93,0.00,FTFeed
2013-08-23,138.39,138.39,138.39,138.39,0.00,FTFeed
2013-08-22,138.12,138.12,138.12,138.12,0.00,FTFeed
2013-08-21,137.26,137.26,137.26,137.26,0.00,FTFeed
2013-08-20,137.3,137.3,137.3,137.3,0.00,FTFeed
2013-08-19,138.48,138.48,138.48,138.48,0.00,FTFeed
2013-08-16,138.61,138.61,138.61,138.61,0.00,FTFeed
2013-08-15,138.97,138.97,138.97,138.97,0.00,FTFeed
2013-08-14,139.15,139.15,139.15,139.15,0.00,FTFeed
2013-08-13,139.28,139.28,139.28,139.28,0.00,FTFeed
2013-08-12,139.28,139.28,139.28,139.28,0.00,FTFeed
2013-08-09,139.19,139.19,139.19,139.19,0.00,FTFeed
2013-08-08,138.21,138.21,138.21,138.21,0.00,FTFeed
2013-08-07,139.16,139.16,139.16,139.16,0.00,FTFeed
2013-08-06,139.47,139.47,139.47,139.47,0.00,FTFeed
2013-08-05,139.62,139.62,139.62,139.62,0.00,FTFeed
2013-08-02,139.71,139.71,139.71,139.71,0.00,FTFeed
2013-08-01,139.67,139.67,139.67,139.67,0.00,FTFeed
2013-07-31,139.53,139.53,139.53,139.53,0.00,FTFeed
2013-07-30,139.29,139.29,139.29,139.29,0.00,FTFeed
2013-07-29,139.25,139.25,139.25,139.25,0.00,FTFeed
2013-07-26,139.08,139.08,139.08,139.08,0.00,FTFeed
2013-07-25,139.1,139.1,139.1,139.1,0.00,FTFeed
2013-07-24,139.24,139.24,139.24,139.24,0.00,FTFeed
2013-07-23,139.43,139.43,139.43,139.43,0.00,FTFeed
2013-07-22,139.3,139.3,139.3,139.3,0.00,FTFeed
2013-07-19,139.32,139.32,139.32,139.32,0.00,FTFeed
2013-07-18,139.16,139.16,139.16,139.16,0.00,FTFeed
2013-07-17,138.77,138.77,138.77,138.77,0.00,FTFeed
2013-07-16,138.99,138.99,138.99,138.99,0.00,FTFeed
2013-07-15,138.78,138.78,138.78,138.78,0.00,FTFeed
2013-07-12,138.73,138.73,138.73,138.73,0.00,FTFeed
2013-07-11,138.17,138.17,138.17,138.17,0.00,FTFeed
2013-07-10,138.14,138.14,138.14,138.14,0.00,FTFeed
2013-07-09,137.89,137.89,137.89,137.89,0.00,FTFeed
2013-07-08,137.39,137.39,137.39,137.39,0.00,FTFeed
2013-07-05,137.32,137.32,137.32,137.32,0.00,FTFeed
2013-07-04,136.96,136.96,136.96,136.96,0.00,FTFeed
2013-07-03,135.78,135.78,135.78,135.78,0.00,FTFeed
2013-07-02,136.09,136.09,136.09,136.09,0.00,FTFeed
2013-07-01,135.68,135.68,135.68,135.68,0.00,FTFeed
2013-06-28,135.87,135.87,135.87,135.87,0.00,FTFeed
2013-06-27,135.36,135.36,135.36,135.36,0.00,FTFeed
2013-06-26,134.71,134.71,134.71,134.71,0.00,FTFeed
2013-06-25,134.24,134.24,134.24,134.24,0.00,FTFeed
2013-06-24,134.63,134.63,134.63,134.63,0.00,FTFeed
2013-06-21,135.39,135.39,135.39,135.39,0.00,FTFeed
2013-06-20,136.9,136.9,136.9,136.9,0.00,FTFeed
2013-06-19,137.76,137.76,137.76,137.76,0.00,FTFeed
2013-06-18,137.76,137.76,137.76,137.76,0.00,FTFeed
2013-06-17,137.66,137.66,137.66,137.66,0.00,FTFeed
2013-06-14,136.7,136.7,136.7,136.7,0.00,FTFeed
2013-06-13,137.04,137.04,137.04,137.04,0.00,FTFeed
2013-06-12,136.72,136.72,136.72,136.72,0.00,FTFeed
2013-06-11,136.88,136.88,136.88,136.88,0.00,FTFeed
2013-06-10,137.61,137.61,137.61,137.61,0.00,FTFeed
2013-06-07,138.13,138.13,138.13,138.13,0.00,FTFeed
2013-06-06,138.39,138.39,138.39,138.39,0.00,FTFeed
2013-06-05,138.97,138.97,138.97,138.97,0.00,FTFeed
2013-06-04,139.44,139.44,139.44,139.44,0.00,FTFeed
2013-06-03,139.51,139.51,139.51,139.51,0.00,FTFeed
2013-05-31,140.05,140.05,140.05,140.05,0.00,FTFeed
2013-05-30,140.21,140.21,140.21,140.21,0.00,FTFeed
2013-05-29,140.37,140.37,140.37,140.37,0.00,FTFeed
2013-05-28,140.63,140.63,140.63,140.63,0.00,FTFeed
2013-05-24,140.42,140.42,140.42,140.42,0.00,FTFeed
2013-05-23,140.69,140.69,140.69,140.69,0.00,FTFeed
2013-05-22,140.89,140.89,140.89,140.89,0.00,FTFeed
2013-05-21,140.71,140.71,140.71,140.71,0.00,FTFeed
2013-05-20,140.57,140.57,140.57,140.57,0.00,FTFeed
2013-05-17,140.37,140.37,140.37,140.37,0.00,FTFeed
2013-05-16,140.2,140.2,140.2,140.2,0.00,FTFeed
2013-05-15,140.09,140.09,140.09,140.09,0.00,FTFeed
2013-05-14,139.95,139.95,139.95,139.95,0.00,FTFeed
2013-05-13,139.88,139.88,139.88,139.88,0.00,FTFeed
2013-05-10,139.98,139.98,139.98,139.98,0.00,FTFeed
2013-05-09,139.96,139.96,139.96,139.96,0.00,FTFeed
2013-05-08,139.96,139.96,139.96,139.96,0.00,FTFeed
2013-05-07,139.72,139.72,139.72,139.72,0.00,FTFeed
2013-05-03,139.57,139.57,139.57,139.57,0.00,FTFeed
2013-05-02,139.2,139.2,139.2,139.2,0.00,FTFeed
2013-05-01,139.22,139.22,139.22,139.22,0.00,FTFeed
2013-04-30,139.22,139.22,139.22,139.22,0.00,FTFeed
2013-04-29,138.73,138.73,138.73,138.73,0.00,FTFeed
2013-04-26,138.58,138.58,138.58,138.58,0.00,FTFeed
2013-04-25,138.47,138.47,138.47,138.47,0.00,FTFeed
2013-04-24,138.31,138.31,138.31,138.31,0.00,FTFeed
2013-04-23,138.2,138.2,138.2,138.2,0.00,FTFeed
2013-04-22,137.92,137.92,137.92,137.92,0.00,FTFeed
2013-04-19,137.57,137.57,137.57,137.57,0.00,FTFeed
2013-04-18,137.6,137.6,137.6,137.6,0.00,FTFeed
2013-04-17,137.73,137.73,137.73,137.73,0.00,FTFeed
2013-04-16,137.57,137.57,137.57,137.57,0.00,FTFeed
2013-04-15,137.67,137.67,137.67,137.67,0.00,FTFeed
2013-04-12,137.67,137.67,137.67,137.67,0.00,FTFeed
2013-04-11,137.49,137.49,137.49,137.49,0.00,FTFeed
2013-04-10,137.4,137.4,137.4,137.4,0.00,FTFeed
2013-04-09,137.08,137.08,137.08,137.08,0.00,FTFeed
2013-04-08,137.02,137.02,137.02,137.02,0.00,FTFeed
2013-04-05,136.79,136.79,136.79,136.79,0.00,FTFeed
2013-04-04,136.72,136.72,136.72,136.72,0.00,FTFeed
2013-04-03,136.73,136.73,136.73,136.73,0.00,FTFeed
2013-04-02,136.65,136.65,136.65,136.65,0.00,FTFeed
2013-03-28,138.27,138.27,138.27,138.27,0.00,FTFeed
2013-03-27,138.36,138.36,138.36,138.36,0.00,FTFeed
2013-03-26,138.24,138.24,138.24,138.24,0.00,FTFeed
2013-03-25,138.26,138.26,138.26,138.26,0.00,FTFeed
2013-03-22,138.13,138.13,138.13,138.13,0.00,FTFeed
2013-03-21,138.17,138.17,138.17,138.17,0.00,FTFeed
2013-03-20,138.21,138.21,138.21,138.21,0.00,FTFeed
2013-03-19,138.22,138.22,138.22,138.22,0.00,FTFeed
2013-03-18,138.15,138.15,138.15,138.15,0.00,FTFeed
2013-03-15,138.1,138.1,138.1,138.1,0.00,FTFeed
2013-03-14,138.21,138.21,138.21,138.21,0.00,FTFeed
2013-03-13,138.11,138.11,138.11,138.11,0.00,FTFeed
2013-03-12,138.33,138.33,138.33,138.33,0.00,FTFeed
2013-03-11,138.05,138.05,138.05,138.05,0.00,FTFeed
2013-03-08,137.74,137.74,137.74,137.74,0.00,FTFeed
2013-03-07,137.55,137.55,137.55,137.55,0.00,FTFeed
2013-03-06,137.56,137.56,137.56,137.56,0.00,FTFeed
2013-03-05,137.32,137.32,137.32,137.32,0.00,FTFeed
2013-03-04,137.3,137.3,137.3,137.3,0.00,FTFeed
2013-03-01,137.24,137.24,137.24,137.24,0.00,FTFeed
2013-02-28,136.92,136.92,136.92,136.92,0.00,FTFeed
2013-02-27,136.74,136.74,136.74,136.74,0.00,FTFeed
2013-02-26,136.73,136.73,136.73,136.73,0.00,FTFeed
2013-02-25,137.04,137.04,137.04,137.04,0.00,FTFeed
2013-02-22,136.66,136.66,136.66,136.66,0.00,FTFeed
2013-02-21,136.66,136.66,136.66,136.66,0.00,FTFeed
2013-02-20,136.68,136.68,136.68,136.68,0.00,FTFeed
2013-02-19,136.37,136.37,136.37,136.37,0.00,FTFeed
2013-02-18,136.34,136.34,136.34,136.34,0.00,FTFeed
2013-02-15,136.38,136.38,136.38,136.38,0.00,FTFeed
2013-02-14,136.25,136.25,136.25,136.25,0.00,FTFeed
2013-02-13,136.14,136.14,136.14,136.14,0.00,FTFeed
2013-02-12,136.04,136.04,136.04,136.04,0.00,FTFeed
2013-02-11,135.92,135.92,135.92,135.92,0.00,FTFeed
2013-02-08,135.81,135.81,135.81,135.81,0.00,FTFeed
2013-02-07,135.99,135.99,135.99,135.99,0.00,FTFeed
2013-02-06,136.05,136.05,136.05,136.05,0.00,FTFeed
2013-02-05,135.94,135.94,135.94,135.94,0.00,FTFeed
2013-02-04,136.21,136.21,136.21,136.21,0.00,FTFeed
2013-02-01,136.07,136.07,136.07,136.07,0.00,FTFeed
2013-01-31,136.1,136.1,136.1,136.1,0.00,FTFeed
2013-01-30,136.42,136.42,136.42,136.42,0.00,FTFeed
2013-01-29,136.65,136.65,136.65,136.65,0.00,FTFeed
2013-01-28,136.79,136.79,136.79,136.79,0.00,FTFeed
2013-01-25,136.67,136.67,136.67,136.67,0.00,FTFeed
2013-01-24,136.76,136.76,136.76,136.76,0.00,FTFeed
2013-01-23,136.76,136.76,136.76,136.76,0.00,FTFeed
2013-01-22,136.74,136.74,136.74,136.74,0.00,FTFeed
2013-01-21,136.8,136.8,136.8,136.8,0.00,FTFeed
2013-01-18,136.75,136.75,136.75,136.75,0.00,FTFeed
2013-01-17,136.52,136.52,136.52,136.52,0.00,FTFeed
2013-01-16,136.55,136.55,136.55,136.55,0.00,FTFeed
2013-01-15,136.59,136.59,136.59,136.59,0.00,FTFeed
2013-01-14,136.69,136.69,136.69,136.69,0.00,FTFeed
2013-01-11,136.57,136.57,136.57,136.57,0.00,FTFeed
2013-01-10,136.43,136.43,136.43,136.43,0.00,FTFeed
2013-01-09,136.23,136.23,136.23,136.23,0.00,FTFeed
2013-01-08,135.97,135.97,135.97,135.97,0.00,FTFeed
2013-01-07,135.71,135.71,135.71,135.71,0.00,FTFeed
2013-01-04,135.46,135.46,135.46,135.46,0.00,FTFeed
2013-01-03,135.23,135.23,135.23,135.23,0.00,FTFeed
2013-01-02,134.67,134.67,134.67,134.67,0.00,FTFeed
2012-12-31,134.69,134.69,134.69,134.69,0.00,FTFeed
2012-12-28,134.84,134.84,134.84,134.84,0.00,FTFeed
2012-12-27,134.66,134.66,134.66,134.66,0.00,FTFeed
2012-12-24,134.65,134.65,134.65,134.65,0.00,FTFeed
2012-12-21,134.65,134.65,134.65,134.65,0.00,FTFeed
2012-12-20,134.46,134.46,134.46,134.46,0.00,FTFeed
2012-12-19,134.42,134.42,134.42,134.42,0.00,FTFeed
2012-12-18,134.35,134.35,134.35,134.35,0.00,FTFeed
2012-12-17,134.11,134.11,134.11,134.11,0.00,FTFeed
2012-12-14,134.18,134.18,134.18,134.18,0.00,FTFeed
2012-12-13,134.24,134.24,134.24,134.24,0.00,FTFeed
2012-12-12,134.05,134.05,134.05,134.05,0.00,FTFeed
2012-12-11,133.9,133.9,133.9,133.9,0.00,FTFeed
2012-12-10,133.92,133.92,133.92,133.92,0.00,FTFeed
2012-12-07,133.94,133.94,133.94,133.94,0.00,FTFeed
2012-12-06,133.77,133.77,133.77,133.77,0.00,FTFeed
2012-12-05,133.54,133.54,133.54,133.54,0.00,FTFeed
2012-12-04,133.52,133.52,133.52,133.52,0.00,FTFeed
2012-12-03,133.59,133.59,133.59,133.59,0.00,FTFeed
2012-11-30,133.58,133.58,133.58,133.58,0.00,FTFeed
2012-11-29,133.41,133.41,133.41,133.41,0.00,FTFeed
2012-11-28,133.3,133.3,133.3,133.3,0.00,FTFeed
2012-11-27,133.15,133.15,133.15,133.15,0.00,FTFeed
2012-11-26,133.19,133.19,133.19,133.19,0.00,FTFeed
2012-11-23,133.05,133.05,133.05,133.05,0.00,FTFeed
2012-11-22,132.9,132.9,132.9,132.9,0.00,FTFeed
2012-11-21,132.77,132.77,132.77,132.77,0.00,FTFeed
2012-11-20,132.72,132.72,132.72,132.72,0.00,FTFeed
2012-11-19,132.62,132.62,132.62,132.62,0.00,FTFeed
2012-11-16,132.58,132.58,132.58,132.58,0.00,FTFeed
2012-11-15,132.73,132.73,132.73,132.73,0.00,FTFeed
2012-11-14,132.81,132.81,132.81,132.81,0.00,FTFeed
2012-11-13,132.82,132.82,132.82,132.82,0.00,FTFeed
2012-11-12,132.89,132.89,132.89,132.89,0.00,FTFeed
2012-11-09,132.95,132.95,132.95,132.95,0.00,FTFeed
2012-11-08,132.91,132.91,132.91,132.91,0.00,FTFeed
2012-11-07,133.17,133.17,133.17,133.17,0.00,FTFeed
2012-11-06,132.85,132.85,132.85,132.85,0.00,FTFeed
2012-11-05,132.79,132.79,132.79,132.79,0.00,FTFeed
2012-11-02,132.58,132.58,132.58,132.58,0.00,FTFeed
2012-11-01,132.4,132.4,132.4,132.4,0.00,FTFeed
2012-10-31,132.43,132.43,132.43,132.43,0.00,FTFeed
2012-10-30,132.44,132.44,132.44,132.44,0.00,FTFeed
2012-10-29,132.39,132.39,132.39,132.39,0.00,FTFeed
2012-10-26,132.3,132.3,132.3,132.3,0.00,FTFeed
2012-10-25,132.21,132.21,132.21,132.21,0.00,FTFeed
2012-10-24,132.49,132.49,132.49,132.49,0.00,FTFeed
2012-10-23,132.63,132.63,132.63,132.63,0.00,FTFeed
2012-10-22,132.64,132.64,132.64,132.64,0.00,FTFeed
2012-10-19,132.75,132.75,132.75,132.75,0.00,FTFeed
2012-10-18,132.6,132.6,132.6,132.6,0.00,FTFeed
2012-10-17,132.4,132.4,132.4,132.4,0.00,FTFeed
2012-10-16,132.2,132.2,132.2,132.2,0.00,FTFeed
2012-10-15,132.11,132.11,132.11,132.11,0.00,FTFeed
2012-10-12,131.91,131.91,131.91,131.91,0.00,FTFeed
2012-10-11,131.73,131.73,131.73,131.73,0.00,FTFeed
2012-10-10,131.7,131.7,131.7,131.7,0.00,FTFeed
2012-10-09,131.81,131.81,131.81,131.81,0.00,FTFeed
2012-10-08,131.74,131.74,131.74,131.74,0.00,FTFeed
2012-10-05,131.53,131.53,131.53,131.53,0.00,FTFeed
2012-10-04,131.51,131.51,131.51,131.51,0.00,FTFeed
2012-10-03,131.32,131.32,131.32,131.32,0.00,FTFeed
2012-10-02,131.17,131.17,131.17,131.17,0.00,FTFeed
2012-10-01,131.06,131.06,131.06,131.06,0.00,FTFeed
2012-09-28,133.18,133.18,133.18,133.18,0.00,FTFeed
2012-09-27,133.04,133.04,133.04,133.04,0.00,FTFeed
2012-09-26,133.13,133.13,133.13,133.13,0.00,FTFeed
2012-09-25,133.31,133.31,133.31,133.31,0.00,FTFeed
2012-09-24,133.35,133.35,133.35,133.35,0.00,FTFeed
2012-09-21,133.31,133.31,133.31,133.31,0.00,FTFeed
2012-09-20,133.37,133.37,133.37,133.37,0.00,FTFeed
2012-09-19,133.29,133.29,133.29,133.29,0.00,FTFeed
2012-09-18,133.14,133.14,133.14,133.14,0.00,FTFeed
2012-09-17,133.06,133.06,133.06,133.06,0.00,FTFeed
2012-09-14,132.82,132.82,132.82,132.82,0.00,FTFeed
2012-09-13,132.65,132.65,132.65,132.65,0.00,FTFeed
2012-09-12,132.42,132.42,132.42,132.42,0.00,FTFeed
2012-09-11,132.45,132.45,132.45,132.45,0.00,FTFeed
2012-09-10,132.44,132.44,132.44,132.44,0.00,FTFeed
2012-09-07,132.17,132.17,132.17,132.17,0.00,FTFeed
2012-09-06,132.08,132.08,132.08,132.08,0.00,FTFeed
2012-09-05,132.06,132.06,132.06,132.06,0.00,FTFeed
2012-09-04,132.13,132.13,132.13,132.13,0.00,FTFeed
2012-09-03,132.05,132.05,132.05,132.05,0.00,FTFeed
2012-08-31,131.86,131.86,131.86,131.86,0.00,FTFeed
2012-08-30,131.94,131.94,131.94,131.94,0.00,FTFeed
2012-08-29,131.93,131.93,131.93,131.93,0.00,FTFeed
2012-08-28,131.98,131.98,131.98,131.98,0.00,FTFeed
2012-08-24,131.73,131.73,131.73,131.73,0.00,FTFeed
2012-08-23,131.72,131.72,131.72,131.72,0.00,FTFeed
2012-08-22,131.63,131.63,131.63,131.63,0.00,FTFeed
2012-08-21,131.59,131.59,131.59,131.59,0.00,FTFeed
2012-08-20,131.58,131.58,131.58,131.58,0.00,FTFeed
2012-08-17,131.49,131.49,131.49,131.49,0.00,FTFeed
2012-08-16,131.39,131.39,131.39,131.39,0.00,FTFeed
2012-08-15,131.29,131.29,131.29,131.29,0.00,FTFeed
2012-08-14,131.41,131.41,131.41,131.41,0.00,FTFeed
2012-08-13,131.19,131.19,131.19,131.19,0.00,FTFeed
2012-08-10,131.31,131.31,131.31,131.31,0.00,FTFeed
2012-08-09,131.19,131.19,131.19,131.19,0.00,FTFeed
2012-08-08,131.01,131.01,131.01,131.01,0.00,FTFeed
2012-08-07,130.93,130.93,130.93,130.93,0.00,FTFeed
2012-08-06,130.88,130.88,130.88,130.88,0.00,FTFeed
2012-08-03,130.67,130.67,130.67,130.67,0.00,FTFeed
2012-08-02,130.83,130.83,130.83,130.83,0.00,FTFeed
2012-08-01,130.6,130.6,130.6,130.6,0.00,FTFeed
2012-07-31,130.55,130.55,130.55,130.55,0.00,FTFeed
2012-07-30,130.08,130.08,130.08,130.08,0.00,FTFeed
2012-07-27,129.81,129.81,129.81,129.81,0.00,FTFeed
2012-07-26,129.63,129.63,129.63,129.63,0.00,FTFeed
2012-07-25,129.67,129.67,129.67,129.67,0.00,FTFeed
2012-07-24,129.86,129.86,129.86,129.86,0.00,FTFeed
2012-07-23,130.31,130.31,130.31,130.31,0.00,FTFeed
2012-07-20,130.28,130.28,130.28,130.28,0.00,FTFeed
2012-07-19,130.11,130.11,130.11,130.11,0.00,FTFeed
2012-07-18,129.83,129.83,129.83,129.83,0.00,FTFeed
2012-07-17,129.34,129.34,129.34,129.34,0.00,FTFeed
2012-07-16,129.34,129.34,129.34,129.34,0.00,FTFeed
2012-07-13,129.17,129.17,129.17,129.17,0.00,FTFeed
2012-07-12,129.13,129.13,129.13,129.13,0.00,FTFeed
2012-07-11,128.77,128.77,128.77,128.77,0.00,FTFeed
2012-07-10,128.6,128.6,128.6,128.6,0.00,FTFeed
2012-07-09,128.51,128.51,128.51,128.51,0.00,FTFeed
2012-07-06,128.41,128.41,128.41,128.41,0.00,FTFeed
2012-07-05,128.3,128.3,128.3,128.3,0.00,FTFeed
2012-07-04,128.14,128.14,128.14,128.14,0.00,FTFeed
2012-07-03,127.83,127.83,127.83,127.83,0.00,FTFeed
2012-07-02,127.47,127.47,127.47,127.47,0.00,FTFeed
2012-06-29,126.95,126.95,126.95,126.95,0.00,FTFeed
2012-06-28,126.99,126.99,126.99,126.99,0.00,FTFeed
2012-06-27,126.61,126.61,126.61,126.61,0.00,FTFeed
2012-06-26,126.51,126.51,126.51,126.51,0.00,FTFeed
2012-06-25,126.87,126.87,126.87,126.87,0.00,FTFeed
2012-06-22,126.6,126.6,126.6,126.6,0.00,FTFeed
2012-06-21,126.65,126.65,126.65,126.65,0.00,FTFeed
2012-06-20,126.42,126.42,126.42,126.42,0.00,FTFeed
2012-06-19,126.31,126.31,126.31,126.31,0.00,FTFeed
2012-06-18,126.36,126.36,126.36,126.36,0.00,FTFeed
2012-06-15,125.9,125.9,125.9,125.9,0.00,FTFeed
2012-06-14,125.57,125.57,125.57,125.57,0.00,FTFeed
2012-06-13,125.46,125.46,125.46,125.46,0.00,FTFeed
2012-06-12,125.73,125.73,125.73,125.73,0.00,FTFeed
2012-06-11,125.93,125.93,125.93,125.93,0.00,FTFeed
2012-06-08,125.81,125.81,125.81,125.81,0.00,FTFeed
2012-06-07,125.42,125.42,125.42,125.42,0.00,FTFeed
2012-06-06,125.27,125.27,125.27,125.27,0.00,FTFeed
2012-06-01,125.81,125.81,125.81,125.81,0.00,FTFeed
2012-05-31,125.57,125.57,125.57,125.57,0.00,FTFeed
2012-05-30,125.58,125.58,125.58,125.58,0.00,FTFeed
2012-05-29,125.53,125.53,125.53,125.53,0.00,FTFeed
2012-05-28,125.42,125.42,125.42,125.42,0.00,FTFeed
2012-05-25,125.39,125.39,125.39,125.39,0.00,FTFeed
2012-05-24,125.3,125.3,125.3,125.3,0.00,FTFeed
2012-05-23,125.48,125.48,125.48,125.48,0.00,FTFeed
2012-05-22,125.28,125.28,125.28,125.28,0.00,FTFeed
2012-05-21,125.02,125.02,125.02,125.02,0.00,FTFeed
2012-05-18,125.26,125.26,125.26,125.26,0.00,FTFeed
2012-05-17,125.68,125.68,125.68,125.68,0.00,FTFeed
2012-05-16,125.73,125.73,125.73,125.73,0.00,FTFeed
2012-05-15,126.09,126.09,126.09,126.09,0.00,FTFeed
2012-05-14,126.55,126.55,126.55,126.55,0.00,FTFeed
2012-05-11,126.58,126.58,126.58,126.58,0.00,FTFeed
2012-05-10,126.48,126.48,126.48,126.48,0.00,FTFeed
2012-05-09,126.83,126.83,126.83,126.83,0.00,FTFeed
2012-05-08,127.07,127.07,127.07,127.07,0.00,FTFeed
2012-05-04,127.13,127.13,127.13,127.13,0.00,FTFeed
2012-05-03,127.14,127.14,127.14,127.14,0.00,FTFeed
2012-05-02,127.02,127.02,127.02,127.02,0.00,FTFeed
2012-05-01,126.7,126.7,126.7,126.7,0.00,FTFeed
2012-04-30,126.57,126.57,126.57,126.57,0.00,FTFeed
2012-04-27,126.3,126.3,126.3,126.3,0.00,FTFeed
2012-04-26,126.27,126.27,126.27,126.27,0.00,FTFeed
2012-04-25,125.96,125.96,125.96,125.96,0.00,FTFeed
2012-04-24,125.64,125.64,125.64,125.64,0.00,FTFeed
2012-04-23,125.8,125.8,125.8,125.8,0.00,FTFeed
2012-04-20,125.67,125.67,125.67,125.67,0.00,FTFeed
2012-04-19,125.92,125.92,125.92,125.92,0.00,FTFeed
2012-04-18,126.18,126.18,126.18,126.18,0.00,FTFeed
2012-04-17,125.99,125.99,125.99,125.99,0.00,FTFeed
2012-04-16,126.16,126.16,126.16,126.16,0.00,FTFeed
2012-04-13,126.5,126.5,126.5,126.5,0.00,FTFeed
2012-04-12,125.92,125.92,125.92,125.92,0.00,FTFeed
2012-04-11,125.8,125.8,125.8,125.8,0.00,FTFeed
2012-04-10,126.72,126.72,126.72,126.72,0.00,FTFeed
2012-04-05,127.08,127.08,127.08,127.08,0.00,FTFeed
2012-04-04,127.55,127.55,127.55,127.55,0.00,FTFeed
2012-04-03,127.63,127.63,127.63,127.63,0.00,FTFeed
2012-04-02,127.44,127.44,127.44,127.44,0.00,FTFeed
2012-03-30,129.88,129.88,129.88,129.88,0.00,FTFeed
2012-03-29,130.23,130.23,130.23,130.23,0.00,FTFeed
2012-03-28,130.41,130.41,130.41,130.41,0.00,FTFeed
2012-03-27,130.34,130.34,130.34,130.34,0.00,FTFeed
2012-03-26,130.11,130.11,130.11,130.11,0.00,FTFeed
2012-03-23,130.11,130.11,130.11,130.11,0.00,FTFeed
2012-03-22,130.36,130.36,130.36,130.36,0.00,FTFeed
2012-03-21,130.52,130.52,130.52,130.52,0.00,FTFeed
2012-03-20,130.58,130.58,130.58,130.58,0.00,FTFeed
2012-03-19,130.37,130.37,130.37,130.37,0.00,FTFeed
2012-03-16,130.17,130.17,130.17,130.17,0.00,FTFeed
2012-03-15,130.18,130.18,130.18,130.18,0.00,FTFeed
2012-03-14,130.24,130.24,130.24,130.24,0.00,FTFeed
2012-03-13,129.97,129.97,129.97,129.97,0.00,FTFeed
2012-03-12,129.82,129.82,129.82,129.82,0.00,FTFeed
2012-03-09,129.54,129.54,129.54,129.54,0.00,FTFeed
2012-03-08,129.34,129.34,129.34,129.34,0.00,FTFeed
2012-03-07,128.99,128.99,128.99,128.99,0.00,FTFeed
2012-03-06,129.45,129.45,129.45,129.45,0.00,FTFeed
2012-03-05,129.77,129.77,129.77,129.77,0.00,FTFeed
2012-03-02,129.73,129.73,129.73,129.73,0.00,FTFeed
2012-03-01,129.41,129.41,129.41,129.41,0.00,FTFeed
2012-02-29,129.54,129.54,129.54,129.54,0.00,FTFeed
2012-02-28,129.34,129.34,129.34,129.34,0.00,FTFeed
2012-02-27,129.13,129.13,129.13,129.13,0.00,FTFeed
2012-02-24,128.99,128.99,128.99,128.99,0.00,FTFeed
2012-02-23,128.78,128.78,128.78,128.78,0.00,FTFeed
2012-02-22,128.66,128.66,128.66,128.66,0.00,FTFeed
2012-02-21,128.41,128.41,128.41,128.41,0.00,FTFeed
2012-02-20,128.17,128.17,128.17,128.17,0.00,FTFeed
2012-02-17,127.93,127.93,127.93,127.93,0.00,FTFeed
2012-02-16,127.8,127.8,127.8,127.8,0.00,FTFeed
2012-02-15,128.3,128.3,128.3,128.3,0.00,FTFeed
2012-02-14,128.28,128.28,128.28,128.28,0.00,FTFeed
2012-02-13,128.01,128.01,128.01,128.01,0.00,FTFeed
2012-02-10,128.13,128.13,128.13,128.13,0.00,FTFeed
2012-02-09,128.14,128.14,128.14,128.14,0.00,FTFeed
2012-02-08,128.12,128.12,128.12,128.12,0.00,FTFeed
2012-02-07,128.09,128.09,128.09,128.09,0.00,FTFeed
2012-02-06,127.92,127.92,127.92,127.92,0.00,FTFeed
2012-02-03,127.57,127.57,127.57,127.57,0.00,FTFeed
2012-02-02,127.32,127.32,127.32,127.32,0.00,FTFeed
2012-02-01,127.01,127.01,127.01,127.01,0.00,FTFeed
2012-01-31,126.71,126.71,126.71,126.71,0.00,FTFeed
2012-01-30,126.85,126.85,126.85,126.85,0.00,FTFeed
2012-01-27,126.63,126.63,126.63,126.63,0.00,FTFeed
2012-01-26,126.29,126.29,126.29,126.29,0.00,FTFeed
2012-01-25,125.82,125.82,125.82,125.82,0.00,FTFeed
2012-01-24,125.82,125.82,125.82,125.82,0.00,FTFeed
2012-01-23,125.55,125.55,125.55,125.55,0.00,FTFeed
2012-01-20,125.46,125.46,125.46,125.46,0.00,FTFeed
2012-01-19,125.28,125.28,125.28,125.28,0.00,FTFeed
2012-01-18,125.03,125.03,125.03,125.03,0.00,FTFeed
